,aq1_1,aq1_2,aq2_1,aq2_2,aq3_1,aq3_2,aq4_1,aq4_2,aq5_1,aq5_2,aq6_1,aq6_2,aq7_1,aq7_2,aq8_1,aq8_2,aq9_1,aq9_2,aq10_1,aq10_2,aq11_1,aq11_2,aq12_1,aq12_2,aq13_1,aq13_2,aq14_1,aq14_2,aq15_1,aq15_2,aq16_1,aq16_2,aq17_1,aq17_2,aq18_1,aq18_2,aq19_1,aq19_2,aq20_1,aq20_2,aq21_1,aq21_2,aq22_1,aq22_2,aq23_1,aq23_2,aq24_1,aq24_2,aq25_1,aq25_2,aq26_1,aq26_2,aq27_1,aq27_2,aq28_1,aq28_2,aq29_1,aq29_2,aq30_1,aq30_2,aq31_1,aq31_2,aq32_1,aq32_2,aq33_1,aq33_2,aq34_1,aq34_2,aq35_1,aq35_2,aq36_1,aq36_2,aq37_1,aq37_2,aq38_1,aq38_2,aq39_1,aq39_2,aq40_1,aq40_2,aq41_1,aq41_2,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15_1,bq15_2,bq15_3,bq16,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq19,bq20,bq21,bq22,bq23,bq24_1,bq24_2,bq24_3,bq24_4,bq24_5,bq24_6,bq24_7,bq24_8,bq25,bq26,bq27,bq28,bq29,bq32,bq35,bq36,bq37,bq38,bq38_1,bq39_1,bq39_2,bq40,bq41,knowcode
5099,4,7,5,6,5,7,1,0,2,3,3,5,5,7,4,6,5,6,5,6,2,3,2,3,5,7,2,2,4,6,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,2,5,5,7,3,4,3,3,3,4,2,3,4,4,4,5,2,2,4,5,3,4,2,3,4,5,3,4,3,4,3,4,2,2,2,3,15,2,3,2,없음,없음,없음,2,0,2,5,4,5,4,4,4,4,4,4,4,4,4,4,3,2,4,3,3,3,2,2,2,2,1,2,2,3,3,3,5,0.0,2,2,1,2,2,2,2,1,3,3,3,3,2,없음,4,1,39,4,법학,1,1,1,8000,221102
5100,4,5,1,0,1,0,1,0,3,5,5,6,1,0,2,3,1,0,1,0,5,7,5,6,3,4,3,4,3,4,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,2,3,2,4,1,0,1,0,5,6,4,5,1,0,1,0,5,7,4,5,2,3,5,7,1,0,5,6,1,0,1,0,3,7,1,0,18,4,1,2,없음,없음,없음,1,1,6,5,3,2,2,5,5,3,3,3,4,4,3,3,3,2,5,5,3,2,3,3,3,3,2,3,2,4,3,4,4,30.0,2,2,2,1,1,1,2,1,3,3,3,2,3,없음,2,2,27,4,없음,1,4,2,2500,414503
5101,4,4,4,5,4,4,1,0,1,0,3,4,4,6,4,5,4,5,4,5,4,6,4,5,3,4,4,6,4,6,1,0,1,0,1,0,4,5,2,3,3,4,1,0,1,0,4,6,4,5,3,4,4,5,4,6,3,4,2,3,4,6,4,5,4,6,4,6,4,5,4,6,4,5,4,6,4,5,4,6,4,5,11,1,5,1,손해,회계,없음,1,4,5,5,4,3,3,4,4,2,4,4,4,4,4,4,4,2,4,3,5,3,3,2,3,4,2,3,3,4,4,4,3,30.0,2,1,2,1,1,1,1,1,4,5,4,5,4,없음,3,1,46,4,전기,1,1,1,7000,31501
5102,5,5,4,6,4,5,2,2,5,6,5,6,4,5,5,6,5,6,4,5,2,4,3,3,4,5,4,4,4,5,2,2,1,0,1,0,4,5,2,3,2,2,1,0,1,0,4,5,5,6,4,5,5,5,4,5,2,2,4,4,4,4,3,4,3,5,4,5,4,5,3,4,4,5,4,5,4,5,4,5,3,4,16,5,5,2,없음,없음,없음,2,0,6,5,4,4,4,4,4,4,3,4,3,3,4,4,4,2,3,4,3,3,2,3,3,4,3,3,3,4,3,3,2,40.0,2,2,1,2,2,2,2,2,4,4,4,4,4,없음,4,2,36,5,심리,1,1,1,5700,110105
5103,4,5,4,5,4,5,1,0,1,0,3,4,3,4,4,6,4,6,2,2,1,0,3,4,3,4,3,4,3,4,2,4,1,0,1,0,4,6,1,0,1,0,1,0,1,0,5,7,4,6,3,4,1,0,3,4,1,0,1,0,3,4,2,3,2,2,2,2,1,0,2,3,1,0,4,6,4,6,1,0,4,6,18,2,3,1,기록,없음,없음,2,0,5,5,4,3,3,5,5,4,4,4,4,4,4,4,3,2,4,4,4,2,4,3,3,1,2,2,2,2,3,2,4,20.0,2,2,2,2,2,2,2,2,4,4,4,4,2,없음,4,2,30,4,없음,1,1,1,3300,413202
5104,3,3,3,3,3,5,2,2,3,3,1,0,5,5,4,5,3,4,3,3,2,2,3,3,3,4,3,4,3,5,2,4,3,4,4,5,2,4,4,4,2,3,3,5,3,5,3,4,2,4,2,4,2,3,2,4,2,3,2,4,2,3,2,3,1,0,2,3,2,2,2,3,2,3,2,3,2,3,1,0,1,0,3,1,5,2,없음,없음,없음,1,4,5,4,4,3,3,3,3,4,3,2,3,4,3,2,2,3,4,3,3,2,2,2,2,2,3,2,2,2,3,2,2,50.0,1,1,1,1,2,2,2,2,4,4,3,4,2,없음,4,1,35,4,자동차,1,1,1,4500,151301
5105,3,4,4,5,4,5,2,2,2,2,3,4,3,5,3,5,4,5,3,4,3,4,3,4,2,3,3,3,3,5,1,0,1,0,2,3,5,6,2,1,2,2,1,0,3,5,4,6,4,5,4,5,4,5,3,4,3,3,2,3,3,4,3,4,3,4,3,4,2,3,3,4,2,3,2,2,3,4,1,0,2,3,3,1,4,1,전자,없음,없음,1,1,6,5,5,5,5,5,5,4,5,5,5,5,5,3,3,2,5,4,4,3,3,4,2,1,1,1,3,4,3,4,2,30.0,1,1,1,1,1,2,2,2,4,5,4,4,4,없음,2,1,50,3,전자,1,1,1,6000,131202
5106,1,0,3,4,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,1,0,2,2,3,4,3,4,2,2,3,4,3,4,3,4,2,2,2,2,2,2,3,4,3,4,3,4,2,2,2,2,2,1,3,4,3,4,1,0,2,2,2,2,3,4,2,2,1,0,2,2,3,4,2,2,1,0,1,0,1,0,3,1,2,2,없음,없음,없음,2,0,3,1,3,3,2,3,2,3,1,2,3,3,2,3,3,3,3,2,2,3,4,4,2,3,3,3,4,1,2,1,5,20.0,2,2,1,2,2,1,1,2,3,3,3,3,3,일용직,1,1,56,1,없음,1,1,1,2300,864201
5107,4,5,3,4,4,6,3,4,3,5,4,4,3,4,3,5,4,5,4,5,3,4,4,5,3,5,3,5,4,6,2,3,3,4,3,3,5,5,4,3,2,4,2,3,2,3,5,6,5,5,5,6,5,4,5,5,5,6,4,4,5,7,5,6,5,5,5,7,4,6,4,5,4,5,5,6,5,6,4,5,4,7,15,2,2,1,복지,복지,없음,1,4,4,4,4,3,3,3,4,3,2,3,3,4,4,3,4,3,3,3,4,3,4,5,3,5,4,4,4,4,3,4,4,10.0,2,1,2,2,2,1,1,1,4,4,4,3,2,없음,3,2,30,4,심리,1,1,1,2280,9999999
5108,2,2,2,4,3,3,2,3,1,0,1,0,1,0,1,0,1,0,2,3,2,3,2,4,2,3,3,3,2,3,3,4,2,4,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,2,3,2,3,2,3,2,4,1,0,2,3,2,5,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6,4,2,2,없음,없음,없음,2,0,2,1,3,2,2,4,3,2,2,3,3,3,3,1,2,2,4,3,4,3,2,3,2,3,4,2,3,3,3,3,2,30.0,1,2,1,2,2,1,2,2,4,4,3,1,1,일용직,2,1,65,1,없음,1,4,2,3000,702601
5109,4,5,5,7,5,6,3,4,3,5,4,5,4,6,4,6,5,6,4,6,2,2,3,3,3,4,3,5,4,6,2,2,2,2,1,0,3,4,2,2,2,3,1,0,1,0,4,6,4,6,3,4,4,5,4,6,4,6,4,5,4,6,4,6,3,4,4,5,2,3,3,4,3,3,2,4,3,4,2,3,2,3,15,2,2,2,없음,없음,없음,1,2,4,2,4,4,4,4,5,4,3,2,4,4,4,3,3,2,5,5,4,3,3,3,4,3,2,2,2,3,2,3,6,10.0,2,2,2,2,2,2,2,2,4,4,3,4,4,없음,3,1,37,4,법학,1,1,1,4200,25402
5110,2,3,1,0,1,0,1,0,1,0,3,4,1,0,1,0,2,3,2,3,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,4,2,3,3,3,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,19,4,1,2,없음,없음,없음,1,2,3,1,2,2,1,2,2,2,3,3,3,4,3,2,3,4,2,2,3,4,2,1,2,4,2,2,3,4,1,3,6,0.0,2,2,2,2,2,2,2,2,4,4,4,4,2,주부,2,2,53,1,없음,1,4,2,1600,550201
5111,4,3,4,5,4,5,3,3,3,3,3,2,4,3,3,3,3,3,4,2,3,3,3,3,3,2,2,2,3,3,3,2,2,2,1,0,4,4,3,3,1,0,2,1,1,0,2,1,2,3,3,2,3,4,3,5,4,5,2,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,3,2,3,1,0,1,0,19,1,3,2,없음,없음,없음,2,0,4,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,2,2,2,3,3,3,4,4,3,4,3,2,4,5,2,50.0,2,1,2,2,1,1,1,2,3,3,3,4,3,없음,2,2,59,2,인문,1,3,2,2686,29303
5112,2,1,3,3,2,1,1,0,1,0,4,2,1,0,2,1,1,0,2,2,1,0,2,1,1,0,1,0,1,0,4,5,2,3,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,1,5,3,4,4,3,4,3,4,3,4,3,3,4,4,2,2,2,2,1,0,1,0,1,0,3,3,1,0,4,4,3,3,17,1,2,1,없음,없음,없음,2,0,5,2,2,1,1,2,3,3,2,2,4,4,3,4,3,3,3,2,2,3,3,3,4,4,3,3,3,4,1,3,1,0.0,2,2,2,2,2,2,2,2,2,4,4,2,1,간호조무사,3,2,39,3,영문,1,3,2,4400,29202
5113,4,3,3,3,3,3,3,3,4,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,4,4,4,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,3,3,3,3,4,5,1,0,1,0,1,0,1,0,1,0,3,5,1,0,1,0,3,4,1,0,1,0,1,0,1,0,6,1,1,2,없음,없음,없음,2,0,7,2,3,2,2,4,3,3,4,3,3,4,4,2,3,2,3,3,2,3,3,2,3,2,3,3,2,2,3,2,3,30.0,2,1,2,2,2,1,2,2,3,4,4,3,3,판매직,3,1,44,2,인문,1,1,1,2800,702501
5114,3,4,4,4,2,4,2,4,2,3,3,3,3,4,4,5,4,5,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,3,1,0,1,0,1,0,1,0,1,0,1,0,2,5,3,4,2,4,4,4,4,6,5,6,3,5,3,6,2,4,3,4,3,4,4,3,3,4,3,4,4,6,4,4,3,5,4,4,17,5,6,1,병리,없음,없음,2,0,3,4,3,4,3,4,3,3,3,3,3,5,3,3,4,4,4,4,3,3,3,3,4,3,4,4,4,4,3,3,3,60.0,2,2,2,2,2,2,2,2,3,3,3,4,2,없음,4,2,31,3,없음,1,1,1,2700,306101
5115,4,4,4,4,4,5,4,5,4,5,3,4,4,6,4,6,4,6,3,4,3,4,4,5,4,5,4,5,4,5,2,4,2,3,2,3,3,3,2,3,4,5,4,5,3,4,4,5,4,5,3,4,3,4,3,4,3,4,3,4,3,4,2,3,3,4,4,5,4,5,4,5,4,5,4,5,3,4,3,4,3,4,13,1,4,2,없음,없음,없음,1,2,6,6,3,3,3,4,4,4,3,3,4,4,4,3,4,3,4,2,2,3,4,2,1,1,4,3,3,4,3,4,4,60.0,1,2,2,1,2,2,1,2,4,4,4,4,3,연구원,3,2,32,5,약학,1,1,1,3600,122102
5116,3,4,4,6,4,6,4,5,4,5,4,5,2,3,2,3,3,4,2,2,4,5,3,4,3,4,2,2,3,3,3,3,2,2,1,0,2,3,2,3,3,4,1,0,1,0,2,3,2,3,2,2,2,2,3,4,3,4,1,0,2,3,2,3,3,3,3,4,3,3,2,3,3,3,2,3,2,2,1,0,3,4,18,1,2,2,없음,없음,없음,1,5,5,2,3,2,2,4,5,3,3,4,4,4,4,3,3,2,3,3,4,3,3,3,4,2,2,2,3,4,3,3,1,10.0,1,1,1,1,2,2,2,2,4,3,3,4,2,없음,3,1,40,4,없음,1,1,1,6000,9999999
5117,3,4,4,4,4,3,3,3,3,3,2,4,3,4,4,4,4,3,3,3,2,4,3,2,2,3,1,0,2,2,2,2,3,3,1,0,3,4,1,0,1,0,2,2,1,0,4,4,4,4,3,3,3,3,3,3,3,2,3,3,1,0,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,2,3,2,3,2,15,1,4,2,없음,없음,없음,1,6,3,4,3,2,2,4,4,4,3,3,3,3,3,2,2,3,4,3,3,2,4,3,2,3,2,2,3,3,2,3,2,50.0,2,2,2,1,2,2,2,2,3,3,4,3,3,없음,3,2,35,4,간호,1,1,1,2700,307401
5118,4,6,2,3,2,3,4,6,5,7,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,6,4,5,3,4,2,2,3,4,4,6,1,0,4,6,4,6,4,6,1,0,3,4,3,4,3,4,1,0,3,4,1,0,1,0,3,4,1,0,3,4,3,4,1,0,2,3,1,0,1,0,1,0,1,0,1,0,3,1,2,2,없음,없음,없음,1,2,7,2,3,2,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,3,5,5,2,3,4,4,4,2,3,2,3,30.0,2,2,2,2,2,2,2,2,3,2,2,3,2,없음,2,1,38,2,기계,1,1,1,3000,816103
5119,3,4,2,3,3,4,3,3,4,4,2,3,4,6,3,4,4,5,5,6,1,0,2,3,2,2,3,3,2,3,2,2,2,1,2,2,4,4,1,0,1,0,1,0,1,0,5,6,3,3,4,4,4,4,3,4,2,3,4,5,5,6,3,4,4,5,3,4,2,2,3,3,2,3,4,5,5,6,1,0,2,2,13,1,1,1,건축,없음,건축,1,5,7,5,2,2,3,4,2,3,2,3,3,3,3,2,1,3,4,2,4,4,3,3,2,2,3,2,3,2,2,3,5,10.0,2,1,1,2,2,2,2,2,4,5,5,4,2,학생,4,2,29,4,건축,1,1,1,3500,140205
5120,3,4,3,4,3,4,3,4,2,3,3,4,2,3,2,3,2,2,3,4,3,3,3,4,3,4,3,4,3,4,4,5,4,5,4,5,2,2,2,3,2,2,2,2,2,2,2,3,3,4,4,5,4,5,2,3,2,3,3,4,4,5,4,5,4,5,4,5,3,4,3,4,3,4,3,3,3,4,2,3,2,3,6,1,2,1,없음,없음,없음,2,0,4,2,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,3,3,2,2,4,2,2,3,2,15.0,1,2,1,1,1,1,1,2,4,5,4,4,2,없음,3,1,52,2,없음,1,1,1,3300,702101
5121,4,5,4,5,3,4,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,6,4,5,4,5,4,5,3,5,4,5,4,5,4,5,4,5,4,5,4,6,4,5,4,5,4,5,4,6,4,5,4,5,4,5,4,5,4,5,4,5,4,5,9,1,1,1,조주,없음,없음,1,3,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,5,4,4,2,4,4,4,3,2,3,3,3,2,3,4,10.0,1,1,1,1,2,1,1,2,3,3,3,4,2,요리사,3,2,38,3,없음,2,5,0,3800,531601
5122,1,0,1,0,1,0,4,5,2,3,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,3,3,2,2,5,4,1,0,4,5,3,2,3,5,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,2,5,1,없음,없음,없음,2,0,4,5,5,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,5,3,3,3,3,3,2,20.0,2,2,2,2,2,2,2,2,4,3,3,4,3,영업직,2,1,41,4,기계,1,1,1,4000,621403
5123,1,0,3,2,1,0,1,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,2,2,2,5,7,5,7,1,0,5,6,1,0,5,5,1,0,1,0,1,0,1,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,1,2,1,없음,없음,없음,1,4,7,1,1,2,3,2,5,2,4,3,3,3,3,1,2,3,3,2,2,3,3,4,2,2,3,3,3,2,3,2,4,65.0,2,2,1,2,1,1,2,2,3,3,2,3,3,없음,3,1,47,2,없음,1,3,2,4000,704001
5124,3,5,4,6,4,6,3,4,4,5,3,4,3,3,5,7,5,7,3,4,1,0,2,3,3,4,1,0,4,5,4,5,3,5,3,3,4,5,2,3,1,0,1,0,1,0,4,6,4,5,2,2,3,4,2,3,3,3,1,0,2,1,1,0,3,3,4,4,3,3,2,2,2,2,2,2,4,6,2,1,2,2,17,1,5,1,전기,없음,없음,2,0,7,4,4,4,4,3,4,3,4,4,4,4,4,3,3,3,5,5,3,3,4,4,3,2,2,2,4,3,1,3,1,0.0,2,2,1,2,2,2,2,1,4,4,4,3,1,없음,2,1,38,4,전기,1,1,1,3800,153103
5125,3,4,3,4,3,3,3,4,3,4,3,6,2,2,3,4,3,3,2,3,4,5,3,4,2,2,3,4,3,3,3,3,2,2,2,2,1,0,1,0,3,4,2,2,2,2,1,0,2,2,2,2,2,3,2,3,2,1,3,4,3,3,2,3,2,3,2,2,2,2,2,2,2,2,3,4,1,0,1,0,2,3,18,4,1,2,없음,없음,없음,2,0,2,2,4,4,4,4,4,3,3,4,3,4,4,3,3,2,3,4,4,3,2,2,2,2,3,2,2,2,2,2,3,10.0,2,2,2,2,2,2,2,2,4,3,3,4,3,없음,4,1,61,5,교육,2,6,0,3500,414102
5126,4,5,4,4,3,4,3,4,4,5,3,4,4,5,3,4,3,4,4,5,1,0,3,4,3,4,1,0,3,4,2,2,1,0,1,0,3,3,2,2,3,4,1,0,2,3,3,4,3,3,3,4,4,5,4,5,3,4,1,0,3,3,3,3,4,5,4,4,2,2,3,4,4,4,3,4,3,3,3,3,3,3,3,1,4,1,없음,없음,없음,1,3,3,5,4,3,3,5,4,4,4,4,4,4,4,3,3,2,4,4,4,3,3,3,2,3,3,3,3,3,2,3,1,0.0,2,1,1,1,1,2,1,1,5,5,4,5,2,없음,3,1,40,4,신소재,1,1,1,4000,152101
5127,1,0,3,5,3,4,1,0,1,0,3,3,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,5,6,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,4,6,5,6,3,3,3,5,5,6,1,0,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,11,1,2,1,없음,없음,없음,1,1,7,2,2,2,2,2,2,2,2,2,3,4,3,2,3,4,2,3,2,3,3,2,4,4,2,2,3,3,3,2,5,70.0,2,2,2,2,2,2,2,2,4,4,4,2,2,학생,2,1,25,2,인문,1,3,2,1800,541201
5128,2,2,2,4,3,4,3,3,2,2,2,2,1,0,1,0,1,0,2,2,2,2,2,2,1,0,1,0,1,0,4,5,4,5,4,5,1,0,3,3,2,2,4,5,2,2,1,0,2,2,2,3,2,2,3,4,2,2,2,3,1,0,1,0,1,0,2,2,2,2,2,2,3,3,3,2,1,0,1,0,1,0,6,1,2,2,없음,없음,없음,1,1,5,2,2,2,2,2,2,2,3,3,3,4,3,2,3,2,3,3,3,3,3,3,2,2,3,2,2,2,3,2,2,5.0,1,1,1,1,2,2,2,2,2,3,3,3,2,생산직,3,1,43,2,없음,1,3,2,3500,701601
5129,2,2,4,6,5,7,4,6,5,6,3,4,2,3,1,0,3,4,5,6,5,7,4,6,5,6,3,4,4,6,4,6,5,7,4,6,1,0,2,3,4,5,2,2,1,0,2,2,3,3,4,6,3,4,4,5,3,3,3,4,4,5,2,2,3,4,4,5,2,2,2,2,1,0,2,4,1,0,1,0,1,0,18,4,1,2,없음,없음,없음,1,6,6,2,2,3,3,3,4,3,2,2,3,4,3,2,2,2,3,5,4,3,1,1,1,3,2,3,1,3,3,3,2,20.0,1,1,1,1,2,2,1,2,3,3,4,3,3,없음,3,1,38,4,없음,1,4,2,3000,416102
5130,2,3,2,3,2,3,1,0,2,2,2,3,1,0,1,0,1,0,3,5,2,4,1,0,1,0,4,5,2,2,3,4,4,5,3,4,3,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,2,3,3,4,2,3,2,3,1,0,2,2,2,2,3,4,1,0,1,0,2,2,1,0,1,0,1,0,2,3,18,4,3,2,없음,없음,없음,2,0,2,2,3,3,3,4,3,3,4,3,3,4,4,2,3,2,4,4,3,3,3,3,2,4,2,3,3,4,3,3,4,5.0,2,2,2,2,2,2,2,2,4,3,3,3,2,없음,4,2,40,2,없음,2,6,0,2500,414901
5131,2,2,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,4,4,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,2,3,9,1,1,1,조리,없음,없음,2,0,7,2,3,4,4,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,2,2,2,2,3,3,3,3,2,3,1,0.0,2,2,2,2,2,2,2,2,4,4,3,2,2,주부,4,2,61,2,인문,2,7,0,2335,532201
5132,4,5,4,5,5,6,5,7,5,7,4,5,4,5,4,6,4,6,4,5,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,5,6,1,0,1,0,1,0,1,0,4,6,3,4,3,4,4,5,3,5,2,3,2,3,3,4,1,0,3,4,3,5,3,5,2,3,1,0,2,3,4,5,3,3,2,2,19,3,3,1,감정평가,없음,없음,1,3,5,5,4,5,3,5,5,2,3,3,4,5,4,3,4,2,4,3,5,4,4,4,5,5,3,4,4,3,1,3,1,0.0,2,2,2,2,2,2,2,2,3,4,5,2,3,없음,3,1,33,4,없음,1,1,1,5500,23401
5133,1,0,1,0,1,0,2,2,2,2,1,0,1,0,1,0,1,0,3,3,1,0,3,4,1,0,1,0,3,3,4,4,4,5,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,없음,없음,없음,1,1,7,2,4,5,2,5,5,3,3,3,3,4,4,3,3,1,5,5,2,3,4,4,1,1,4,1,3,1,3,2,2,30.0,1,2,1,2,1,2,2,2,4,4,3,3,2,없음,1,1,70,2,고졸,2,6,0,5000,902201
5134,3,4,4,4,4,5,1,0,1,0,1,0,4,4,3,3,3,3,3,3,1,0,1,0,3,3,1,0,2,3,1,0,1,0,1,0,4,4,1,0,1,0,1,0,1,0,4,4,3,3,3,3,1,0,2,2,1,0,1,0,2,2,1,0,1,0,1,0,1,0,2,2,1,0,1,0,3,3,1,0,1,0,14,1,3,2,없음,없음,없음,2,0,7,6,4,4,4,4,4,3,3,3,3,4,3,4,3,4,3,3,4,3,2,3,2,3,2,2,2,3,2,4,3,30.0,1,1,1,1,1,2,2,2,4,4,3,3,3,없음,2,2,38,5,복지,1,1,1,3700,24203
5135,3,3,4,6,4,5,1,0,1,0,5,6,4,5,5,6,4,6,4,6,4,6,4,6,4,5,4,4,4,5,1,0,1,0,1,0,4,5,1,0,1,0,1,0,1,0,4,5,3,5,4,5,4,5,4,6,1,0,4,6,4,6,4,6,4,5,4,6,4,6,4,5,4,5,3,4,3,4,3,5,3,5,13,3,2,2,없음,없음,없음,1,6,6,5,5,3,3,4,4,4,3,3,4,4,3,2,2,2,3,3,3,3,3,4,4,4,3,3,3,3,4,4,4,40.0,2,1,2,2,1,2,1,1,4,5,4,4,3,공무원,4,1,54,4,기계,2,5,0,4000,12201
5136,4,5,4,5,4,5,4,5,3,5,4,5,4,5,4,5,4,5,3,4,4,5,3,4,4,6,4,6,5,6,3,4,2,3,1,0,3,4,4,5,4,5,1,0,1,0,4,5,3,4,3,4,4,5,4,5,4,5,4,5,4,5,3,4,3,4,4,5,4,5,4,5,4,5,3,4,3,4,4,4,4,5,6,1,2,1,없음,없음,없음,1,3,6,4,3,4,3,3,4,3,4,3,4,3,3,3,3,1,3,4,2,3,4,4,4,2,3,3,4,3,3,3,2,10.0,2,2,2,1,2,2,2,2,3,3,3,3,4,없음,2,1,59,5,건축,2,5,0,6500,415301
5137,2,1,1,0,1,0,1,0,1,0,1,0,2,3,3,4,3,3,2,2,2,3,3,4,1,0,1,0,2,2,2,2,1,0,2,2,2,3,1,0,2,2,1,0,1,0,2,2,2,2,2,2,2,2,3,4,1,0,2,2,1,0,2,3,2,1,1,0,5,5,1,0,4,5,1,0,2,2,1,0,1,0,16,5,5,2,없음,없음,없음,2,0,6,7,3,3,3,4,4,3,2,2,3,3,3,2,2,3,3,2,4,3,2,2,1,1,3,3,4,3,2,3,1,0.0,2,2,2,2,2,2,2,2,4,4,4,4,2,강사,3,2,43,6,없음,1,3,2,1200,211201
5138,4,5,5,5,5,6,3,3,3,3,5,5,5,4,5,4,4,6,5,5,5,6,3,4,4,5,3,3,4,5,3,3,3,3,2,2,3,3,1,0,2,3,1,0,2,3,4,4,4,4,5,5,4,5,5,5,5,5,5,6,5,5,4,5,4,4,5,5,5,5,5,6,5,5,4,4,4,5,5,5,3,4,16,2,2,1,교육,교육,없음,1,2,6,5,5,5,3,4,5,4,4,4,4,5,5,3,3,1,5,5,5,4,2,2,3,4,2,3,2,3,2,3,1,20.0,2,2,2,2,1,1,1,1,4,4,4,4,4,없음,2,2,57,5,없음,1,1,1,8000,13203
5139,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,3,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,4,4,5,4,5,4,2,4,2,4,5,4,5,4,3,4,3,3,5,4,4,4,2,4,4,15,2,4,1,간호,없음,없음,1,2,6,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,3,2,3,4,4,4,4,4,3,4,4,3,4,3,10.0,1,1,1,1,1,1,1,1,4,4,4,4,3,없음,4,2,47,4,간호,1,1,1,4500,301004
5140,3,5,2,3,2,3,1,0,2,3,4,6,4,5,1,0,2,1,2,3,1,0,2,2,4,5,4,6,2,2,4,5,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,4,5,2,1,4,5,2,3,2,3,4,6,2,3,3,4,4,5,4,5,3,3,3,5,4,5,1,0,1,0,1,0,18,3,3,2,없음,없음,없음,2,0,5,4,3,2,2,2,3,2,4,2,2,3,3,4,2,2,3,2,2,1,4,3,3,4,4,5,5,3,2,3,1,0.0,2,2,2,2,2,2,2,2,3,2,3,4,2,없음,3,1,36,2,없음,1,3,2,5500,420201
5141,4,5,4,5,4,4,3,5,3,5,5,5,4,5,4,5,4,5,4,5,4,5,3,5,4,5,4,5,4,5,4,6,2,5,2,5,3,5,1,0,1,0,1,0,1,0,4,5,4,5,4,5,4,4,4,5,5,5,3,5,3,5,4,5,3,5,3,6,3,5,3,5,3,5,4,5,5,5,2,5,4,5,17,4,1,1,의학,없음,없음,2,0,6,6,4,4,4,3,4,4,3,3,3,3,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,4,2,2,2,20.0,2,2,2,2,2,2,2,2,3,3,4,4,3,없음,4,1,58,5,없음,2,6,0,8000,301107
